Faculty,Department,Conference_Details,University,CNumber,row_total,Cluster_Type
4.715447154471544,5.0,8.296529968454259,1.9230769230769231,1.0,20.935054046002726,Basic_cluster
7.479674796747967,10.0,4.794952681388012,3.384615384615385,1.0,26.659242862751363,Basic_cluster
0.975609756097561,0.0,3.848580441640378,7.384615384615385,1.0,13.208805582353325,Basic_cluster
1.6260162601626016,0.0,8.706624605678233,9.615384615384617,1.0,20.94802548122545,Basic_cluster
3.333333333333333,2.5,3.280757097791798,8.461538461538462,1.0,18.575628892663595,Basic_cluster
1.7886178861788615,0.0,7.949526813880126,7.6923076923076925,1.0,18.43045239236668,Basic_cluster
0.975609756097561,0.0,3.501577287066246,7.384615384615385,1.0,12.861802427779192,Basic_cluster
3.739837398373984,2.5,4.353312302839116,8.461538461538462,1.0,20.05468816275156,Basic_cluster
8.78048780487805,7.5,2.4290220820189274,8.461538461538462,1.0,28.17104834843544,Basic_cluster
2.2764227642276422,0.0,9.74763406940063,6.846153846153847,1.0,19.87021067978212,Basic_cluster
4.065040650406504,10.0,2.9652996845425865,8.461538461538462,1.0,26.491878796487555,Basic_cluster
2.5203252032520327,0.0,9.211356466876971,7.6923076923076925,1.0,20.423989362436696,Basic_cluster
2.4390243902439024,0.0,5.362776025236593,1.6923076923076923,1.0,10.494108107788186,Basic_cluster
2.4390243902439024,0.0,4.321766561514195,6.846153846153847,1.0,14.606944797911945,Basic_cluster
1.3008130081300813,0.0,7.50788643533123,8.461538461538462,1.0,18.270237904999775,Basic_cluster
0.975609756097561,0.0,3.2492113564668768,7.6923076923076925,1.0,12.917128804872132,Basic_cluster
2.4390243902439024,0.0,8.64353312302839,5.307692307692308,1.0,17.390249820964602,Basic_cluster
0.975609756097561,0.0,9.49526813880126,8.461538461538462,1.0,19.93241635643728,Basic_cluster
2.926829268292683,0.0,2.9652996845425865,7.6923076923076925,1.0,14.584436645142961,Basic_cluster
3.9837398373983737,10.0,5.26813880126183,8.461538461538462,1.0,28.71341710019867,Basic_cluster
9.75609756097561,5.0,4.290220820189274,2.4615384615384617,1.0,22.507856842703347,Basic_cluster
0.975609756097561,0.0,3.091482649842271,5.846153846153847,1.0,10.913246252093678,Basic_cluster
1.6260162601626016,0.0,5.047318611987381,0.2307692307692307,1.0,7.904104102919214,Basic_cluster
8.536585365853659,0.0,3.753943217665615,7.6923076923076925,1.0,20.982836275826966,Basic_cluster
2.5203252032520327,0.0,4.037854889589905,2.0,1.0,9.558180092841937,Basic_cluster
3.089430894308943,0.0,0.8517350157728706,6.384615384615385,1.0,11.3257812946972,Basic_cluster
0.0,0.0,2.555205047318612,1.9230769230769231,1.0,5.478281970395535,Basic_cluster
1.7886178861788615,0.0,3.4700315457413247,7.6923076923076925,1.0,13.950957124227878,Basic_cluster
0.975609756097561,0.0,2.7129337539432177,7.6923076923076925,1.0,12.38085120234847,Basic_cluster
2.4390243902439024,0.0,8.391167192429021,1.9230769230769231,1.0,13.753268505749848,Basic_cluster
0.975609756097561,0.0,2.6813880126182963,6.384615384615385,1.0,11.041613153331243,Basic_cluster
0.975609756097561,0.0,3.533123028391167,7.538461538461539,1.0,13.047194322950268,Basic_cluster
1.7886178861788615,0.0,9.022082018927444,8.923076923076923,1.0,20.73377682818323,Basic_cluster
1.3821138211382114,2.5,4.16403785488959,8.461538461538462,1.0,17.507690137566264,Basic_cluster
5.365853658536585,0.0,8.264984227129338,7.538461538461539,1.0,22.169299424127463,Basic_cluster
3.9837398373983737,10.0,6.529968454258674,7.6923076923076925,1.0,29.20601598396474,Basic_cluster
2.926829268292683,0.0,2.6813880126182963,6.384615384615385,1.0,12.992832665526365,Basic_cluster
2.1951219512195124,0.0,5.173501577287066,8.461538461538462,1.0,16.830161990045042,Basic_cluster
3.9837398373983737,10.0,4.921135646687697,7.6923076923076925,1.0,27.597183176393763,Basic_cluster
1.6260162601626016,0.0,9.14826498422713,8.846153846153847,1.0,20.620435090543577,Basic_cluster
10.0,10.0,4.542586750788644,3.153846153846154,1.0,28.696432904634797,Basic_cluster
8.536585365853659,0.0,0.0,7.6923076923076925,1.0,17.22889305816135,Basic_cluster
3.414634146341464,5.0,7.50788643533123,8.461538461538462,1.0,25.384059043211153,Basic_cluster
5.121951219512195,0.0,7.6025236593059935,7.6923076923076925,1.0,21.416782571125882,Basic_cluster
2.6829268292682924,0.0,2.6813880126182963,6.384615384615385,1.0,12.748930226501974,Basic_cluster
5.365853658536585,0.0,3.501577287066246,7.384615384615385,1.0,17.252046330218214,Basic_cluster
0.975609756097561,0.0,2.2397476340694005,8.461538461538462,1.0,12.676895851705423,Basic_cluster
0.0,0.0,3.785488958990536,7.384615384615385,1.0,12.17010434360592,Basic_cluster
3.1707317073170733,2.5,4.227129337539432,8.461538461538462,1.0,19.359399506394965,Basic_cluster
0.0,0.0,2.9652996845425865,7.6923076923076925,1.0,11.65760737685028,Basic_cluster
2.1951219512195124,0.0,0.8517350157728706,7.615384615384616,1.0,11.662241582377,Basic_cluster
2.6016260162601625,2.5,4.227129337539432,7.538461538461539,1.0,17.867216892261133,Basic_cluster
1.7886178861788615,0.0,4.700315457413249,2.307692307692308,1.0,9.796625651284419,Basic_cluster
2.5203252032520327,0.0,2.050473186119873,6.846153846153847,1.0,12.416952235525752,Basic_cluster
0.975609756097561,0.0,3.5962145110410093,7.6923076923076925,1.0,13.264131959446264,Basic_cluster
5.365853658536585,0.0,3.785488958990536,7.384615384615385,1.0,17.535958002142507,Basic_cluster
2.1951219512195124,0.0,7.823343848580441,6.153846153846154,1.0,17.17231195364611,Basic_cluster
1.6260162601626016,0.0,2.145110410094637,6.846153846153847,1.0,11.617280516411086,Basic_cluster
1.6260162601626016,0.0,8.675078864353312,5.6923076923076925,1.0,16.993402816823608,Basic_cluster
4.390243902439025,5.0,8.296529968454259,1.9230769230769231,1.0,20.609850793970207,Basic_cluster
2.926829268292683,0.0,3.722397476340694,6.153846153846154,1.0,13.803072898479531,Basic_cluster
0.975609756097561,0.0,3.690851735015773,6.538461538461539,1.0,12.204923029574873,Basic_cluster
0.975609756097561,0.0,2.9652996845425865,7.6923076923076925,1.0,12.63321713294784,Basic_cluster
2.5203252032520327,0.0,7.79179810725552,7.6923076923076925,1.0,19.004431002815245,Basic_cluster
8.536585365853659,0.0,3.217665615141956,7.6923076923076925,1.0,20.446558673303308,Basic_cluster
0.975609756097561,0.0,2.7444794952681386,7.6923076923076925,1.0,12.412396943673393,Basic_cluster
3.5772357723577235,10.0,4.511041009463722,8.461538461538462,1.0,27.54981524335991,Basic_cluster
2.5203252032520327,0.0,7.003154574132492,7.6923076923076925,1.0,18.215787469692216,Basic_cluster
5.121951219512195,0.0,2.9652996845425865,7.6923076923076925,1.0,16.779558596362474,Basic_cluster
5.365853658536585,0.0,2.2082018927444795,8.461538461538462,1.0,17.035594012819526,Basic_cluster
0.8943089430894309,10.0,7.886435331230284,1.9230769230769231,1.0,21.70382119739664,Basic_cluster
2.4390243902439024,0.0,3.943217665615142,8.384615384615385,1.0,15.766857440474428,Basic_cluster
2.4390243902439024,0.0,5.709779179810726,6.846153846153847,1.0,15.994957416208475,Basic_cluster
0.975609756097561,0.0,2.77602523659306,7.6923076923076925,1.0,12.443942684998314,Basic_cluster
0.0,0.0,2.6813880126182963,6.384615384615385,1.0,10.06600339723368,Basic_cluster
2.1951219512195124,0.0,5.993690851735016,7.6923076923076925,1.0,16.88112049526222,Basic_cluster
2.357723577235772,7.5,1.0094637223974765,0.6923076923076923,1.0,12.55949499194094,Basic_cluster
2.5203252032520327,0.0,5.141955835962145,7.6923076923076925,1.0,16.354588731521872,Basic_cluster
5.365853658536585,0.0,2.9652996845425865,7.6923076923076925,1.0,17.023461035386863,Basic_cluster
2.1951219512195124,0.0,5.173501577287066,7.0,1.0,15.368623528506578,Basic_cluster
1.6260162601626016,0.0,5.0157728706624605,4.846153846153847,1.0,12.487942976978909,Basic_cluster
0.975609756097561,0.0,3.533123028391167,7.6923076923076925,1.0,13.201040476796422,Basic_cluster
8.536585365853659,0.0,3.4069400630914823,7.6923076923076925,1.0,20.635833121252833,Basic_cluster
2.6016260162601625,2.5,6.940063091482649,7.384615384615385,1.0,20.4263044923582,Basic_cluster
0.975609756097561,0.0,3.1861198738170344,7.384615384615385,1.0,12.54634501452998,Basic_cluster
2.1951219512195124,0.0,8.517350157728707,6.153846153846154,1.0,17.866318262794373,Basic_cluster
8.536585365853659,0.0,3.690851735015773,6.615384615384616,1.0,19.842821716254047,Basic_cluster
2.1951219512195124,0.0,5.962145110410094,7.6923076923076925,1.0,16.8495747539373,Basic_cluster
0.5691056910569106,0.0,9.71608832807571,5.461538461538462,1.0,16.74673248067108,Basic_cluster
1.3821138211382114,2.5,2.9652996845425865,8.461538461538462,1.0,16.308951967219258,Basic_cluster
0.975609756097561,0.0,3.34384858044164,7.384615384615385,1.0,12.704073721154586,Basic_cluster
3.089430894308943,0.0,9.211356466876971,8.461538461538462,1.0,21.762325822724378,Basic_cluster
3.9837398373983737,10.0,8.580441640378549,7.6923076923076925,1.0,31.256489170084617,Basic_cluster
2.5203252032520327,0.0,9.085173501577287,2.0,1.0,14.60549870482932,Basic_cluster
5.121951219512195,0.0,8.296529968454259,1.9230769230769231,1.0,16.341558111043376,Basic_cluster
3.333333333333333,2.5,2.9652996845425865,8.461538461538462,1.0,18.26017147941438,Basic_cluster
2.926829268292683,0.0,8.958990536277602,7.0769230769230775,1.0,19.962742881493362,Basic_cluster
8.536585365853659,0.0,2.6813880126182963,6.384615384615385,1.0,18.60258876308734,Basic_cluster
0.975609756097561,0.0,2.902208201892744,3.384615384615385,1.0,8.26243334260569,Basic_cluster
4.715447154471544,5.0,8.296529968454259,1.9230769230769231,1.0,20.935054046002726,Basic_cluster
1.6260162601626016,0.0,5.3943217665615135,1.6923076923076923,1.0,9.712645719031807,Basic_cluster
1.3008130081300813,0.0,3.280757097791798,8.461538461538462,1.0,14.04310856746034,Basic_cluster
5.853658536585366,2.5,5.236593059936908,3.9230769230769234,1.0,18.5133285195992,Basic_cluster
0.975609756097561,0.0,1.5772870662460567,6.846153846153847,1.0,10.399050668497464,Basic_cluster
2.926829268292683,0.0,5.615141955835962,3.5384615384615388,1.0,13.080432762590183,Basic_cluster
5.365853658536585,0.0,0.9148264984227128,7.6923076923076925,1.0,14.972987849266989,Basic_cluster
5.121951219512195,0.0,6.466876971608833,2.230769230769231,1.0,14.819597421890258,Basic_cluster
1.6260162601626016,0.0,5.930599369085173,4.923076923076923,1.0,13.479692552324698,Basic_cluster
0.975609756097561,0.0,1.451104100946372,6.923076923076923,1.0,10.349790780120856,Basic_cluster
2.926829268292683,0.0,8.264984227129338,7.6923076923076925,1.0,19.884121187729715,Basic_cluster
5.121951219512195,0.0,0.8201892744479495,6.307692307692308,1.0,13.249832801652452,Basic_cluster
2.4390243902439024,0.0,3.974763406940063,6.846153846153847,1.0,14.259941643337811,Basic_cluster
6.097560975609756,0.0,7.50788643533123,8.461538461538462,1.0,23.06698587247945,Basic_cluster
1.7886178861788615,0.0,3.217665615141956,7.6923076923076925,1.0,13.69859119362851,Basic_cluster
2.4390243902439024,0.0,6.151419558359621,7.6923076923076925,1.0,17.282751640911215,Basic_cluster
1.7886178861788615,0.0,6.40378548895899,4.384615384615385,1.0,13.577018759753237,Basic_cluster
1.7886178861788615,0.0,5.331230283911672,6.846153846153847,1.0,14.96600201624438,Basic_cluster
2.4390243902439024,0.0,2.113564668769716,6.76923076923077,1.0,12.321819828244388,Basic_cluster
0.0,0.0,2.586750788643533,6.230769230769231,1.0,9.817520019412765,Basic_cluster
2.4390243902439024,0.0,0.473186119873817,0.3076923076923077,1.0,4.219902817810027,Basic_cluster
0.975609756097561,0.0,3.501577287066246,7.384615384615385,1.0,12.861802427779192,Basic_cluster
7.967479674796747,10.0,4.44794952681388,7.6923076923076925,2.0,32.10773689391832,Basic_cluster
8.455284552845528,7.5,7.066246056782334,7.6923076923076925,2.0,32.71383830193555,Basic_cluster
0.7317073170731707,7.5,3.438485804416404,8.461538461538462,2.0,22.131731583028035,Basic_cluster
9.024390243902438,2.5,8.264984227129338,7.538461538461539,2.0,29.327836009493318,Basic_cluster
0.7317073170731707,7.5,2.4290220820189274,8.461538461538462,2.0,21.122267860630558,Basic_cluster
8.861788617886178,10.0,6.182965299684542,8.384615384615385,2.0,35.4293693021861,Basic_cluster
8.130081300813007,5.0,4.73186119873817,5.230769230769231,2.0,25.092711730320406,Basic_cluster
8.130081300813007,5.0,2.271293375394322,7.6923076923076925,2.0,25.093682368515022,Basic_cluster
1.2195121951219512,7.5,2.9652996845425865,8.461538461538462,2.0,22.146350341202997,Basic_cluster
3.9837398373983737,10.0,4.416403785488959,1.2307692307692308,2.0,21.630912853656564,Basic_cluster
8.292682926829269,10.0,1.9558359621451105,7.6923076923076925,2.0,29.94082658128207,Basic_cluster
1.5447154471544715,10.0,1.3564668769716088,5.153846153846154,2.0,20.055028477972236,Basic_cluster
9.83739837398374,10.0,4.44794952681388,7.6923076923076925,2.0,33.97765559310531,Basic_cluster
2.6016260162601625,2.5,6.593059936908517,7.6923076923076925,2.0,21.386993645476373,Basic_cluster
8.373983739837398,2.5,4.2586750788643535,7.6923076923076925,2.0,24.824966511009443,Basic_cluster
0.3252032520325203,10.0,1.67192429022082,6.846153846153847,2.0,20.843281388407185,Basic_cluster
9.1869918699187,7.5,2.9337539432176656,7.384615384615385,2.0,29.005361197751753,Basic_cluster
5.609756097560975,2.5,2.9652996845425865,8.461538461538462,2.0,21.53659424364202,Basic_cluster
3.739837398373984,2.5,1.892744479495268,4.384615384615385,2.0,14.517197262484638,Basic_cluster
9.75609756097561,5.0,7.50788643533123,8.461538461538462,2.0,32.7255224578453,Basic_cluster
0.6504065040650406,7.5,2.4921135646687698,7.6923076923076925,2.0,20.334827761041502,Basic_cluster
0.8943089430894309,10.0,0.6309148264984227,7.6923076923076925,2.0,21.217531461895547,Basic_cluster
7.560975609756097,2.5,4.511041009463722,8.461538461538462,2.0,25.033555080758283,Basic_cluster
2.032520325203252,10.0,0.3154574132492113,9.538461538461538,2.0,23.886439276914004,Basic_cluster
6.341463414634147,7.5,4.98422712933754,6.846153846153847,2.0,27.671844390125536,Basic_cluster
3.739837398373984,2.5,1.924290220820189,1.9230769230769231,2.0,12.087204542271097,Basic_cluster
0.08130081300813,7.5,2.4290220820189274,7.384615384615385,2.0,19.394938279642442,Basic_cluster
7.8861788617886175,5.0,7.665615141955835,6.846153846153847,2.0,29.3979478498983,Basic_cluster
